	date	ticker	revenue	ebit	cash-flow-from-operating-activities	current-ratio	debt-equity-ratio	gross-margin	net-profit-margin	roe	past-eps-earnings-per-share-diluted	eps-earnings-per-share-diluted	ebitda-margin
7	2021-10-31	CRM	6863.00000	38.00000	404	1.06130	0.18560	73.13130	6.81920	0.82030	0.56000	0.47000	0
6	2022-01-31	CRM	7326.00000	-176.00000	1982	1.04870	0.18230	72.50890	-0.38220	-0.04820	0.47000	-0.05000	0
5	2022-04-30	CRM	7411.00000	20.00000	3676.00000	1.02570	0.18000	72.40590	0.37780	0.04760	-0.05000	0.03000	0
4	2022-07-31	CRM	7720.00000	193.00000	334	1.05810	0.17640	72.44820	0.88080	0.11310	0.03000	0.07000	0
3	2022-10-31	CRM	7837.00000	460.00000	313	1.05390	0.17860	73.35720	2.67960	0.35380	0.07000	0.21000	0
2	2023-01-31	CRM	8384.00000	357.00000	2788	1.01950	0.18170	74.95230	-1.16890	-0.16790	0.21000	-0.10000	0
1	2023-04-30	CRM	8247.00000	412.00000	4491.00000	1.01640	0.16720	74.23310	2.41300	0.34660	-0.10000	0.20000	0
0	2023-07-31	CRM	8603.00000	1476.00000	808	1.01600	0.16220	75.43880	14.72740	2.18140	0.20000	1.28000	0
55	2009-12-31	GM			1064						0	0.00000	0
54	2010-03-31	GM	31476.00000	1193.00000	1850.00000			12.46350	2.74810		0.00000	0.55000	0
53	2010-06-30	GM	33174.00000	1903.00000	3845			13.76080	4.02120		0.55000	0.85000	0
52	2010-09-30	GM	34060.00000	1733.00000	2624			13.13270	5.75160		0.85000	1.20000	0
51	2010-12-31	GM	36900.00000	297.00000	-1539	1.12500	0.31190	9.99190	3.81030	5.25250	1.20000	0.31000	0
50	2011-03-31	GM	36194.00000	949.00000	-377.00000	1.21800	0.31940	12.00200	8.70590	11.88710	0.31000	1.77000	0
49	2011-06-30	GM	39373.00000	2451.00000	5064	1.22540	0.28600	13.69970	6.41050	9.59830	1.77000	1.54000	0
48	2011-09-30	GM	36719.00000	1806.00000	2037	1.23700	0.25570	12.99870	4.70060	5.93900	1.54000	1.03000	0
47	2011-12-31	GM	37990.00000	450.00000	1442	1.21980	0.35480	12.09270	0.48430	2.61190	1.03000	0.24000	0
46	2012-03-31	GM	37759.00000	996.00000	2499.00000	1.22340	0.35440	12.18520	2.65900	4.53800	0.24000	0.60000	0
45	2012-06-30	GM	37614.00000	1821.00000	3942	1.23970	0.35550	12.41030	3.95330	6.08920	0.60000	0.90000	0
44	2012-09-30	GM	37576.00000	1603.00000	3383	1.25140	0.39060	12.05560	3.92800	5.75100	0.90000	0.89000	0
43	2012-12-31	GM	39307.00000	-34783.00000	781	1.29640	0.43380	-7.59660	2.26930	3.87460	0.89000	0.53000	0
42	2013-03-31	GM	36884.00000	959.00000	819.00000	1.28350	0.48060	10.60350	2.34520	4.24060	0.53000	0.58000	0
41	2013-06-30	GM	39075.00000	1751.00000	4893	1.29530	0.68580	11.96670	3.07100	4.85090	0.58000	0.75000	0
40	2013-09-30	GM	38983.00000	2256.00000	3860	1.29730	0.85980	13.31860	1.79050	5.79990	0.75000	0.45000	0
39	2013-12-31	GM	40485.00000	165.00000	3058	1.30590	0.83810	10.55950	2.48730	2.62820	0.45000	0.60000	0
38	2014-03-31	GM	37408.00000	-535.00000	1976.00000	1.25430	0.88160	6.43180	0.33420	0.70470	0.60000	0.06000	0
37	2014-06-30	GM	39649.00000	-471.00000	3830	1.26670	0.94110	7.24360	0.47920	0.72700	0.06000	0.11000	0
36	2014-09-30	GM	39255.00000	1227.00000	1088	1.28680	0.94360	10.56680	3.52570	3.56450	0.11000	0.81000	0
35	2014-12-31	GM	39617.00000	1309.00000	3167	1.27370	1.29540	11.06090	2.78920	5.57680	0.81000	0.67000	0
34	2015-03-31	GM	35712.00000	753.00000	375.00000	1.23590	1.31050	10.83670	2.64620	2.46590	0.67000	0.56000	0
33	2015-06-30	GM	38180.00000	1288.00000	5786	1.21610	1.50030	11.17080	2.92560	3.19600	0.56000	0.67000	0
32	2015-09-30	GM	38843.00000	997.00000	3308	1.13200	1.63380	13.59060	3.49870	3.81670	0.67000	0.84000	0
31	2015-12-31	GM	22990.00000	2500.00000	2300	0.97460	1.56510	17.45110	27.25530	15.37830	0.84000	3.84000	0
30	2016-03-31	GM	37265.00000	1972.00000	-108.00000	0.94730	1.72170	12.85390	5.24080	4.67270	3.84000	1.24000	0
29	2016-06-30	GM	37383.00000	2972.00000	6127	0.98140	1.71170	14.65910	7.66660	6.23590	1.24000	1.81000	0
28	2016-09-30	GM	38889.00000	3148.00000	6570	0.92680	1.75720	14.26620	7.13060	6.01360	1.81000	1.76000	0
27	2016-12-31	GM	35647.00000	594.00000	4018	0.89460	1.70440	9.01340	5.14770	4.28130	1.76000	1.19000	0
26	2017-03-31	GM	37266.00000	2583.00000	2041.00000	0.87560	1.96700	13.25340	6.99830	5.81210	1.19000	1.70000	0
25	2017-06-30	GM	36984.00000	2297.00000	5518	0.90220	1.94840	12.90830	4.48840	5.32090	1.70000	1.09000	0
24	2017-09-30	GM	33623.00000	1576.00000	2881	0.93610	2.13150	11.53680	-8.87190	0.26220	1.09000	-2.03000	0
23	2017-12-31	GM	37715.00000	2205.00000	6888	0.89410	2.60270	12.30020	-13.69480	-13.54420	-2.03000	-3.36000	0
22	2018-03-31	GM	36099.00000	529.00000	448.00000	0.86360	2.78690	8.03620	2.89760	3.13050	-3.36000	0.72000	0
21	2018-06-30	GM	36760.00000	1477.00000	5105	0.87740	2.54320	10.04630	6.46080	6.12380	0.72000	1.66000	0
20	2018-09-30	GM	35791.00000	1610.00000	3673	0.88980	2.50170	11.71800	6.99340	6.18460	1.66000	1.75000	0
19	2018-12-31	GM	38399.00000	829.00000	6030	0.91560	2.45340	8.61220	5.18760	4.83670	1.75000	1.40000	0
18	2019-03-31	GM	34878.00000	1244.00000	-81.00000	0.93890	2.39890	9.58480	6.07550	4.80530	1.40000	1.48000	0
17	2019-06-30	GM	36060.00000	2487.00000	5076	0.96460	2.26300	12.72600	6.60290	5.10310	1.48000	1.66000	0
16	2019-09-30	GM	35473.00000	2304.00000	6553	0.95620	2.14200	12.15570	6.52050	4.73850	1.66000	1.60000	0
15	2019-12-31	GM	30826.00000	-554.00000	3473	0.88320	2.24830	5.60570	-0.75260	-0.41780	1.60000	-0.17000	0
14	2020-03-31	GM	32709.00000	657.00000	1561.00000	1.07020	2.85440	8.03140	0.75510	0.64540	-0.17000	0.17000	0
13	2020-06-30	GM	16778.00000	-1214.00000	-2815	1.12310	2.92400	0.57220	-4.80390	-1.79340	0.17000	-0.56000	0
12	2020-09-30	GM	35480.00000	4424.00000	11231	1.10640	2.44890	17.05750	11.28810	8.36940	-0.56000	2.78000	0
11	2020-12-31	GM	37518.00000	2767.00000	6693	1.01270	2.21220	13.05240	7.46580	5.63040	2.78000	1.94000	0
10	2021-03-31	GM	32474.00000	3277.00000	1266.00000	1.07560	2.04340	15.64330	9.16430	5.53610	1.94000	2.03000	0
9	2021-06-30	GM	34167.00000	2882.00000	7162	1.10420	1.91600	14.65450	8.16580	4.80160	2.03000	1.90000	0
8	2021-09-30	GM	26779.00000	1645.00000	-49	1.08120	1.80620	14.16410	8.86890	3.95550	1.90000	1.62000	0
7	2021-12-31	GM	33584.00000	1520.00000	6809	1.10340	1.66190	11.90450	5.05000	2.68330	1.62000	1.15000	0
6	2022-03-31	GM	35979.00000	2196.00000	2104.00000	1.11360	1.64440	13.06320	5.52270	4.20370	1.15000	1.35000	0
5	2022-06-30	GM	35759.00000	2116.00000	3124	1.14730	1.61720	12.32980	4.65900	2.40550	1.35000	1.14000	0
4	2022-09-30	GM	41889.00000	3392.00000	5191	1.14260	1.61930	14.01080	7.82540	4.67650	1.14000	2.25000	0
3	2022-12-31	GM	43108.00000	2610.00000	5624	1.10180	1.59470	13.92550	4.60240	2.79170	2.25000	1.39000	0
2	2023-03-31	GM	39985.00000	2579.00000	3086.00000	1.09590	1.54700	12.81980	5.92470	3.17330	1.39000	1.69000	0
1	2023-06-30	GM	44746.00000	2788.00000	7591	1.15190	1.55970	11.94740	5.67650	3.31240	1.69000	1.83000	0
0	2023-09-30	GM	44131.00000	3012.00000	6596	1.14360	1.51620	12.13660	6.88400	3.81860	1.83000	2.20000	0
13	2009-12-31	F	116283.00000	3358.00000	15477.00000	2.15750	-16.91530	14.97810	2.33650	-34.84970	0	0.86000	8.54640
12	2010-12-31	F	128954.00000	12810.00000	11477.00000	1.99210	-161.97510	19.00140	5.08790	-1021.34000	0.86000	1.66000	14.26400
11	2011-12-31	F	135605.00000	11146.00000	9784.00000	2.14500	6.60130	16.21920	14.90580	134.17820	1.66000	4.94000	11.35800
10	2012-12-31	F	133559.00000	8914.00000	9045.00000	6.48300	6.57060	15.36400	4.20260	35.09910	4.94000	1.41000	10.64250
9	2013-12-31	F	146917.00000	15669.00000	10444.00000	6.73720	4.38660	18.19190	8.13590	45.69130	1.41000	2.94000	15.11940
8	2014-12-31	F	144077.00000	7210.00000	14507.00000	6.58040	4.87110	13.22350	0.85440	5.02760	2.94000	0.31000	10.15640
7	2015-12-31	F	149558.00000	14349.00000	16226.00000	1.24600	4.63600	16.79080	4.92990	25.72150	0.31000	1.84000	14.92060
6	2016-12-31	F	151800.00000	5786.00000	19850.00000	1.20140	4.89840	16.86760	3.02310	15.76040	1.84000	1.15000	9.55400
5	2017-12-31	F	156776.00000	4881.00000	18096.00000	1.23470	4.33320	16.23650	4.93120	21.78570	1.15000	1.93000	8.58100
4	2018-12-31	F	160338.00000	3203.00000	15022.00000	1.19960	4.28770	15.01140	2.29330	10.27360	1.93000	0.92000	7.24470
3	2019-12-31	F	155900.00000	574.00000	17639.00000	1.16220	4.67370	13.60300	0.03010	0.25280	0.92000	0.01000	5.81400
2	2020-12-31	F	127144.00000	-4408.00000	24269.00000	1.20120	5.24760	11.31950	-1.00590	-4.14140	0.01000	-0.32000	2.39810
1	2021-12-31	F	136341.00000	4523.00000	15787.00000	1.20140	2.84010	15.90860	13.15600	36.83520	-0.32000	4.45000	7.68880
0	2022-12-31	F	158057.00000	6276.00000	6853.00000	1.20240	3.21930	14.96930	-1.25330	-4.98530	4.45000	-0.49000	8.07870
13	2009-12-31	CVS	98215.00000	6425.00000	4035.00000	1.42580	0.31240	20.72800	3.76320	10.34440	0	2.55000	7.95600
12	2010-12-31	CVS	95778.00000	6137.00000	4779.00000	1.59950	0.26680	21.11030	3.57810	9.07690	2.55000	2.49000	7.94130
11	2011-12-31	CVS	107080.00000	6331.00000	5856.00000	1.55520	0.26320	19.20250	3.23310	9.16930	2.49000	2.57000	7.37670
10	2012-12-31	CVS	123120.00000	7210.00000	6671.00000	1.42480	0.26100	18.26510	3.13840	10.27540	2.57000	3.02000	7.27990
9	2013-12-31	CVS	126761.00000	8037.00000	5783.00000	1.64180	0.35330	18.76210	3.62260	12.12510	3.02000	3.74000	7.81550
8	2014-12-31	CVS	139367.00000	8799.00000	8137.00000	1.36560	0.33950	18.20160	3.33220	12.23560	3.74000	3.96000	7.69910
7	2015-12-31	CVS	153290.00000	9475.00000	8539.00000	1.25850	0.73820	17.30580	3.41640	14.05800	3.96000	4.63000	7.54580
6	2016-12-31	CVS	177546.00000	10386.00000	10141.00000	1.18260	0.74740	17.46760	2.99470	14.44320	4.63000	4.90000	7.24380
5	2017-12-31	CVS	184786.00000	9538.00000	8007.00000	1.01900	0.71630	16.95910	3.58360	17.59120	4.90000	6.44000	6.60120
4	2018-12-31	CVS	194579.00000	4021.00000	8865.00000	1.02800	1.25430	19.59720	-0.30530	-1.01810	6.44000	-0.57000	6.62350
3	2019-12-31	CVS	256776.00000	11987.00000	12848.00000	0.94370	1.06720	38.18780	2.58360	10.33350	-0.57000	5.08000	6.37050
2	2020-12-31	CVS	268706.00000	13911.00000	15865.00000	0.90890	0.92750	38.97380	2.67170	10.33130	5.08000	5.46000	6.82980
1	2021-12-31	CVS	292111.00000	13193.00000	18265.00000	0.88500	0.74520	39.81640	2.70790	10.47740	5.46000	5.95000	6.20860
0	2022-12-31	CVS	322467.00000	7746.00000	16177.00000	0.94190	0.73270	38.94200	1.28660	5.84030	5.95000	3.14000	3.71910
13	2009-12-31	COP	152390.00000	11247.00000	12479.00000	0.89330	0.45760	32.00670	2.89650	7.17420	0	2.94000	13.75680
12	2010-12-31	COP	63335.00000	19447.00000	17045.00000	1.26410	0.34140	58.98160	17.93320	14.91120	2.94000	7.62000	43.98830
11	2011-12-31	COP	66069.00000	16796.00000	19646.00000	1.07660	0.34410	53.32910	18.82280	10.93250	7.62000	8.97000	36.39380
10	2012-12-31	COP	62004.00000	16567.00000	13922.00000	1.37530	0.44860	56.88670	13.59270	15.44800	8.97000	6.72000	37.96690
9	2013-12-31	COP	58248.00000	15434.00000	16141.00000	1.25740	0.41270	59.01150	15.71900	15.31090	6.72000	7.38000	40.00480
8	2014-12-31	COP	55517.00000	10456.00000	16569.00000	1.30610	0.43170	56.51060	12.37280	11.10900	7.38000	5.51000	34.70830
7	2015-12-31	COP	30935.00000	-5911.00000	7572.00000	0.94950	0.62070	46.28090	-14.31390	-10.90510	5.51000	-3.58000	11.91210
6	2016-12-31	COP	24360.00000	-3879.00000	4403.00000	1.24610	0.77430	51.12480	-14.83990	-10.10330	-3.58000	-2.91000	23.02140
5	2017-12-31	COP	32584.00000	-1120.00000	7077.00000	1.75720	0.63970	58.84790	-2.62400	-2.57460	-2.91000	-0.70000	18.68100
4	2018-12-31	COP	38727.00000	11044.00000	12934.00000	1.79500	0.46680	62.13750	16.15670	19.66380	-0.70000	5.32000	44.80850
3	2019-12-31	COP	36670.00000	10694.00000	11104.00000	2.40140	0.42500	65.68040	19.60460	20.70470	5.32000	6.40000	46.65940
2	2020-12-31	COP	19256.00000	-2154.00000	4802.00000	2.24860	0.51490	50.48300	-14.02680	-8.89480	6.40000	-2.51000	18.79410
1	2021-12-31	COP	48349.00000	13816.00000	16996.00000	1.33520	0.43900	61.73240	16.70980	17.79280	-2.51000	6.07000	43.98440
0	2022-12-31	COP	82156.00000	29183.00000	28314.00000	1.45940	0.34670	57.96410	22.73720	38.91420	6.07000	14.57000	44.95960
14	2009-03-31	TM	208995.00000	-4693.00000	15035.00000	1.06700	1.25420	10.10120	-2.12830	-4.34270	0	-2.84000	5.03740
13	2010-03-31	TM	203687.00000	1586.00000	27499.00000	1.22340	1.14480	11.96350	1.10510	2.23440	-2.84000	1.44000	8.24300
12	2011-03-31	TM	228427.00000	5632.00000	24342.00000	1.09630	1.13560	12.52220	2.14900	4.26260	1.44000	3.14000	8.65480
11	2012-03-31	TM	226106.00000	4327.00000	17672.00000	1.04580	1.08490	11.81170	1.52580	3.32800	3.14000	2.20000	7.65970
10	2013-03-31	TM	234601.00000	14045.00000	26064.00000	1.06760	1.10640	15.51490	4.36060	8.48250	2.20000	6.46000	10.99530
9	2014-03-31	TM	256919.10000	22921.13000	36460.35000	1.07060	1.07280	19.03620	7.09610	13.08660	6.46000	11.50000	13.79020
8	2015-03-31	TM	247834.10000	25030.13000	33540.35000	1.09160	1.07540	19.80150	7.98010	13.07790	11.50000	12.52000	15.27340
7	2016-03-31	TM	235745.90000	23687.95000	37025.11000	1.12930	1.01130	20.41200	8.14240	13.82410	12.52000	12.30660	15.77220
6	2017-03-31	TM	256653.90000	18547.67000	31752.40000	1.02970	1.02610	17.62080	6.63510	10.59770	12.30660	11.14600	13.06410
5	2018-03-31	TM	264415.60000	21598.77000	37890.08000	1.02000	0.99580	18.68770	8.48890	13.30980	11.14600	14.99000	14.07070
4	2019-03-31	TM	272031.10000	22207.91000	33899.37000	1.03580	1.00410	18.01080	6.22940	9.89470	14.99000	11.61200	14.09370
3	2020-03-31	TM	275355.90000	22474.41000	33033.91000	1.04130	0.99110	18.06760	6.93680	10.33060	11.61200	13.42000	13.52570
2	2021-03-31	TM	255817.20000	20658.84000	25635.32000	1.06130	1.05650	17.75660	8.25020	9.39700	13.42000	14.85700	14.11760
1	2022-03-31	TM	279277.60000	26661.69000	33131.27000	1.08610	0.97580	19.03050	9.08270	10.58600	14.85700	18.26500	15.35260
0	2023-03-31	TM	274941.80000	20165.20000	21867.56000	1.10430	1.00400	16.99140	6.59770	8.51880	18.26500	13.28000	12.82470
13	2009-12-31	LMT	43867.00000	4367.00000	3487.00000	1.16570	1.22350	9.45360	6.77730	71.85760	0	7.64000	12.26660
12	2010-12-31	LMT	45671.00000	4105.00000	3801.00000	1.13090	1.43520	8.41670	6.30160	74.74980	7.64000	7.81000	11.29160
11	2011-12-31	LMT	46499.00000	4020.00000	4253.00000	1.16190	6.45350	8.05180	5.70980	266.43360	7.81000	7.81000	10.81310
10	2012-12-31	LMT	47182.00000	4434.00000	1561.00000	1.13990	161.74360	8.89320	5.81790	7038.46100	7.81000	8.36000	11.49170
9	2013-12-31	LMT	45358.00000	4505.00000	4546.00000	1.19870	1.25090	9.23100	6.57220	59.98370	8.36000	9.13000	12.11470
8	2014-12-31	LMT	39946.00000	5012.00000	3866.00000	1.10890	1.80650	11.72330	9.04720	95.67650	9.13000	11.21000	15.03530
7	2015-12-31	LMT	40536.00000	4712.00000	5101.00000	1.04710	4.92770	11.08150	8.89330	100.93640	11.21000	11.46000	14.15530
6	2016-12-31	LMT	47290.00000	5888.00000	5189.00000	1.20460	8.89290	11.42100	10.93890	227.95770	11.46000	17.07000	15.02010
5	2017-12-31	LMT	49960.00000	6744.00000	6476.00000	1.35560	-18.38020	12.75220	3.92910	-243.55670	17.07000	6.75000	15.89070
4	2018-12-31	LMT	53762.00000	7334.00000	3138.00000	1.11840	9.73360	13.53000	9.38580	348.24020	6.75000	17.59000	15.80110
3	2019-12-31	LMT	59812.00000	8545.00000	7311.00000	1.22350	3.99050	13.98880	10.41600	196.46800	17.59000	21.95000	16.27430
2	2020-12-31	LMT	65398.00000	8644.00000	8183.00000	1.39080	2.01540	13.23280	10.44830	114.07750	21.95000	24.30000	15.19010
1	2021-12-31	LMT	67044.00000	9123.00000	9221.00000	1.41570	1.06490	13.51500	9.41920	57.62390	24.30000	22.76000	15.64200
0	2022-12-31	LMT	65984.00000	8348.00000	7802.00000	1.32130	1.66510	12.55910	8.68700	61.86060	22.76000	21.66000	14.77930
